id,issue_d,loan_status,WOE_Fico_score,WOE_revol_util,WOE_annual_inc,WOE_dti,WOE_ODF_addr_state,WOE_grade,WOE_term,WOE_ODF_purpose,WOE_loan_amnt2,WOE_flag_cliente,PD,Points
736,6/1/2012,0,-0.5172,-0.1342,-0.0626,-0.1607,-0.1101,-0.1869,0.2793,0.1853,0.0874,0.0156,0.163322443,547
737,6/1/2012,0,0.2396,-0.1342,0.2194,0.1684,-0.3157,0.1931,-0.5711,0.3882,-0.1737,0.0156,0.163025065,547
738,6/1/2012,0,0.0811,0.1188,-0.0626,-0.0148,-0.1101,0.1931,0.2793,-0.0379,-0.3342,0.0156,0.162680881,547
739,6/1/2012,0,0.0811,0.1188,-0.0626,-0.0148,-0.1101,0.1931,0.2793,-0.0379,-0.3342,0.0156,0.162680881,547
740,6/1/2012,0,0.5535,0.1188,0.2194,-0.1607,-0.1101,0.1931,-0.5711,-0.0379,-0.3342,0.0156,0.162644907,547
741,6/1/2012,0,0.5535,0.1188,0.2194,-0.1607,-0.1101,0.1931,-0.5711,-0.0379,-0.3342,0.0156,0.162644907,547
742,6/1/2012,0,0.0811,-0.1342,-0.2703,-0.1607,-0.1101,0.9912,0.2793,-0.0379,0.0874,0.0156,0.16251781,547
743,6/1/2012,0,0.2396,0.4227,0.2194,-0.1607,0.2178,-0.1869,-0.5711,-0.2062,-0.3342,0.0156,0.162270759,547
744,6/1/2012,0,-0.355,-0.4724,-0.2703,-0.1607,0.115,-0.4851,0.2793,0.274,0.0874,-0.0368,0.162151989,547
745,6/1/2012,0,-0.5172,-0.1342,-0.2703,-0.1607,0.115,-0.4851,0.2793,0.274,0.0874,0.0156,0.162047848,547
746,6/1/2012,0,-0.2074,0.1188,-0.2703,-0.1607,0.115,0.1931,0.2793,-0.1045,0.0874,0.0156,0.161801754,547
747,6/1/2012,0,-0.5172,-0.3062,-0.0626,-0.0148,-0.1101,-0.1869,0.2793,0.274,0.0874,-0.0368,0.161252558,548
748,6/1/2012,0,-0.2074,-0.1342,-0.0626,-0.0148,0.115,0.1931,0.2793,-0.0379,-0.1737,-0.0368,0.161120926,548
749,6/1/2012,1,-0.355,0.1188,0.2194,0.1684,-0.1101,-0.7594,0.2793,-0.0379,-0.3342,-0.0368,0.160028083,548
750,6/1/2012,0,-0.355,0.1188,-0.0626,0.1684,-0.1101,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.159742408,548
751,6/1/2012,0,-0.355,0.1188,-0.0626,0.1684,-0.1101,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.159742408,548
752,6/1/2012,0,-0.355,0.1188,-0.0626,-0.1607,-0.1101,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.159742408,548
753,6/1/2012,1,0.2396,-0.1342,0.2194,-0.0148,-0.1101,0.1931,-0.5711,-0.0379,0.0874,0.0156,0.159684745,548
754,6/1/2012,0,0.0811,-0.3062,0.2194,-0.0148,-0.3157,0.1931,0.2793,-0.0379,-0.3342,0.0156,0.159520631,548
755,6/1/2012,0,0.0811,0.1188,0.2194,0.1684,0.115,-0.4851,-0.5711,0.1853,-0.3342,-0.0368,0.159258867,548
756,6/1/2012,0,-0.355,-0.1342,-0.0626,0.1684,-0.3157,-0.1869,0.2793,0.274,0.0874,-0.0368,0.159128879,548
757,6/1/2012,0,-0.0549,-0.3062,-0.2703,-0.0148,0.115,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.159126294,548
758,6/1/2012,0,-0.0549,-0.3062,-0.2703,-0.1607,0.115,0.9912,0.2793,-0.0379,0.0874,-0.0368,0.159126294,548
759,6/1/2012,0,-0.0549,-0.3062,-0.2703,-0.0148,0.115,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.159126294,548
760,6/1/2012,0,-0.0549,-0.3062,-0.2703,-0.0148,0.115,0.1931,0.2793,-0.0379,0.0874,0.0156,0.159126294,548
761,6/1/2012,0,-0.5172,0.4227,-0.2703,-0.1607,0.2178,0.1931,0.2793,-0.0379,0.0874,0.0156,0.158830908,548
762,6/1/2012,0,-0.5172,-0.3062,-0.2703,-0.1607,0.2178,-0.1869,0.2793,0.274,0.0874,-0.0368,0.158535548,548
763,6/1/2012,1,-0.5172,-0.4724,0.2194,-0.1607,-0.1101,-0.4851,0.2793,-0.0379,0.0874,-0.0368,0.158405092,548
764,6/1/2012,0,-0.5172,-0.4724,0.2194,0.1684,-0.1101,-0.4851,0.2793,-0.0379,0.0874,0.0156,0.158405092,548
765,6/1/2012,0,0.0811,-0.3062,0.2194,0.1684,0.2178,-0.1869,-0.5711,0.274,-0.3342,0.0156,0.158214906,548
766,6/1/2012,0,0.0811,-0.3062,0.2194,-0.1607,0.2178,-0.7594,-0.5711,0.274,-0.3342,0.0156,0.158214906,548
767,6/1/2012,0,-0.0549,-0.4724,-0.0626,-0.0148,-0.1101,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.158023179,548
768,6/1/2012,0,-0.355,0.1188,-0.2703,-0.1607,-0.1101,-0.1869,0.2793,0.274,0.0874,-0.0368,0.157903058,548
769,6/1/2012,0,0.0811,-0.3062,-0.2703,-0.0148,-0.3157,0.9912,0.2793,0.274,0.0874,0.0156,0.157401082,548
770,6/1/2012,1,-0.0549,-0.1342,0.2194,-0.0148,0.115,-0.1869,-0.5711,0.274,-0.1737,0.0156,0.157162185,548
771,6/1/2012,0,-0.0549,-0.1342,0.2194,-0.0148,0.115,-0.4851,-0.5711,0.274,-0.1737,-0.0368,0.157162185,548
772,6/1/2012,0,-0.0549,-0.1342,0.2194,-0.1607,0.115,-0.1869,-0.5711,0.274,-0.1737,0.0156,0.157162185,548
773,6/1/2012,1,-0.0549,-0.1342,0.2194,-0.0148,0.115,-0.1869,-0.5711,0.274,-0.1737,0.0156,0.157162185,548
774,6/1/2012,1,-0.0549,-0.1342,0.2194,-0.0148,0.115,-0.1869,-0.5711,0.274,-0.1737,0.0156,0.157162185,548
775,6/1/2012,0,0.2396,0.1188,0.2194,-0.1607,0.2178,0.1931,-0.5711,-0.0379,-0.3342,0.0156,0.157147771,548
776,6/1/2012,0,0.2396,0.1188,0.2194,-0.1607,0.2178,0.1931,-0.5711,-0.0379,-0.3342,-0.0368,0.157147771,548
777,6/1/2012,0,-0.2074,-0.1342,0.2194,-0.1607,-0.1101,-0.1869,0.2793,-0.0379,-0.3342,-0.0368,0.157099378,548
778,6/1/2012,0,0.2396,-0.4724,-0.0626,-0.0148,-0.1101,0.1931,0.2793,-0.0379,-0.1737,-0.0368,0.157029567,548
779,6/1/2012,0,0.5535,0.4227,-0.0626,0.1684,0.2178,0.1931,-0.5711,-0.0379,-0.3342,-0.0368,0.156977847,549
780,6/1/2012,0,0.2396,0.1188,-0.0626,-0.1607,0.2178,-0.1869,-0.5711,-0.0379,0.0874,0.0156,0.156866277,549
781,6/1/2012,1,-0.2074,-0.1342,-0.0626,-0.1607,-0.1101,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.156817955,549
782,6/1/2012,0,-0.2074,-0.1342,-0.0626,-0.0148,-0.1101,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.156817955,549
783,6/1/2012,0,0.0811,-0.1342,-0.0626,-0.1607,-0.1101,0.9912,0.2793,-0.0379,-0.1737,0.0156,0.156508694,549
784,6/1/2012,0,0.0811,-0.1342,-0.0626,-0.1607,-0.1101,0.1931,0.2793,-0.0379,-0.1737,0.0156,0.156508694,549
785,6/1/2012,0,0.5535,-0.1342,0.2194,-0.0148,-0.1101,0.1931,-0.5711,-0.0379,-0.1737,0.0156,0.156473829,549
786,6/1/2012,1,0.2396,0.1188,-0.2703,-0.1607,-0.3157,0.9912,0.2793,-0.0379,0.0874,0.0156,0.156338417,549
787,6/1/2012,0,0.2396,0.1188,-0.2703,-0.1607,-0.3157,0.9912,0.2793,-0.0379,0.0874,-0.0368,0.156338417,549
788,6/1/2012,0,0.0811,-0.1342,0.2194,0.1684,-0.1101,0.1931,-0.5711,0.3882,-0.1737,0.0156,0.155195375,549
789,6/1/2012,0,-0.355,-0.3062,0.2194,-0.1607,0.115,-0.1869,0.2793,-0.0379,-0.3342,0.0156,0.15509951,549
790,6/1/2012,0,-0.2074,-0.1342,-0.2703,-0.0148,0.2178,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.154161931,549
791,6/1/2012,0,-0.2074,-0.1342,-0.2703,-0.1607,0.2178,0.1931,0.2793,-0.0379,0.0874,0.0156,0.154161931,549
792,6/1/2012,0,-0.2074,0.1188,-0.2703,-0.0148,0.115,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.15319845,549
793,6/1/2012,0,-0.2074,0.1188,-0.2703,0.1684,0.115,0.1931,0.2793,-0.0379,0.0874,0.0156,0.15319845,549
794,6/1/2012,0,-0.0549,-0.3062,-0.0626,-0.1607,-0.1101,-0.1869,0.2793,0.1853,-0.1737,-0.0368,0.152648227,549
795,6/1/2012,0,-0.355,-0.4724,-0.0626,0.1684,-0.1101,-0.4851,0.2793,0.274,0.0874,-0.0368,0.151959529,550
796,6/1/2012,0,-0.355,-0.4724,-0.0626,-0.0148,-0.1101,-0.1869,0.2793,0.274,0.0874,-0.0368,0.151959529,550
797,6/1/2012,0,-0.5172,0.1188,0.2194,0.1684,-0.3157,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.151845472,550
798,6/1/2012,0,-0.2074,0.1188,-0.0626,0.1684,-0.1101,0.1931,0.2793,-0.1045,0.0874,-0.0368,0.151627325,550
799,6/1/2012,0,-0.2074,-0.3062,0.2194,-0.0148,0.115,-0.1869,-0.5711,0.274,0.0874,0.0156,0.15152875,550
800,6/1/2012,0,-0.2074,-0.3062,0.2194,-0.1607,0.115,-0.7594,-0.5711,0.274,0.0874,0.0156,0.15152875,550
801,6/1/2012,0,-0.0549,0.1188,-0.0626,-0.0148,-0.3157,0.9912,0.2793,-0.0379,0.0874,-0.0368,0.151476527,550
802,6/1/2012,0,-0.0549,0.1188,0.2194,-0.0148,0.115,-0.1869,-0.5711,-0.0379,0.0874,-0.0368,0.151157775,550
803,6/1/2012,0,-0.355,-0.4724,-0.0626,-0.1607,0.2178,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.151129017,550
804,6/1/2012,0,-0.355,-0.4724,-0.0626,-0.1607,0.2178,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.151129017,550
805,6/1/2012,0,-0.5172,-0.1342,-0.0626,-0.1607,0.2178,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.151030679,550
806,6/1/2012,0,-0.0549,-0.1342,-0.0626,-0.0148,0.2178,0.1931,0.2793,-0.0379,-0.3342,0.0156,0.150935718,550
807,6/1/2012,0,-0.0549,0.1188,0.2194,-0.0148,0.2178,-0.7594,-0.5711,0.274,-0.3342,0.0156,0.15049658,550
808,6/1/2012,1,-0.0549,-0.4724,-0.0626,-0.1607,-0.1101,-0.1869,0.2793,0.274,-0.1737,0.0156,0.150382486,550
809,6/1/2012,0,-0.2074,-0.3062,-0.0626,-0.1607,0.115,-0.4851,0.2793,0.274,-0.3342,0.0156,0.150357439,550
810,6/1/2012,0,0.2396,0.1188,0.2194,0.1684,0.115,0.1931,-0.5711,-0.0379,-0.1737,0.0156,0.150199631,550
811,6/1/2012,0,-0.5172,0.1188,-0.0626,-0.0148,0.115,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.150083296,550
812,6/1/2012,0,0.0811,-0.1342,-0.0626,-0.1607,-0.3157,0.1931,0.2793,-0.0379,0.0874,0.0156,0.149940348,550
813,6/1/2012,0,-0.0549,-0.1342,-0.2703,-0.1607,0.115,0.1931,0.2793,-0.0379,0.0874,0.0156,0.1498362,550
814,6/1/2012,0,-0.0549,0.1188,-0.2703,-0.1607,-0.3157,0.1931,0.2793,0.274,0.0874,-0.0368,0.149715396,550
815,6/1/2012,1,-0.5172,-0.3062,0.2194,-0.0148,-0.1101,-0.4851,0.2793,-0.0379,0.0874,0.0156,0.149454335,550
816,6/1/2012,0,-0.5172,-0.3062,0.2194,0.1684,-0.1101,-0.4851,0.2793,-0.0379,0.0874,-0.0368,0.149454335,550
817,6/1/2012,0,-0.5172,-0.3062,0.2194,0.1684,-0.1101,-0.4851,0.2793,-0.0379,0.0874,0.0156,0.149454335,550
818,6/1/2012,0,-0.5172,-0.3062,0.2194,-0.0148,-0.1101,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.149454335,550
819,6/1/2012,0,-0.355,-0.4724,-0.2703,-0.1607,0.2178,-0.1869,0.2793,0.274,0.0874,-0.0368,0.149371215,550
820,6/1/2012,0,-0.0549,-0.3062,0.2194,-0.1607,-0.1101,0.1931,0.2793,-0.0379,-0.3342,0.0156,0.14936019,550
821,6/1/2012,0,-0.0549,-0.3062,0.2194,0.1684,-0.1101,0.1931,0.2793,-0.0379,-0.3342,0.0156,0.14936019,550
822,6/1/2012,0,-0.0549,-0.3062,0.2194,-0.0148,-0.1101,-0.1869,0.2793,-0.0379,-0.3342,0.0156,0.14936019,550
823,6/1/2012,0,-0.0549,-0.3062,0.2194,-0.0148,-0.1101,0.1931,0.2793,-0.0379,-0.3342,0.0156,0.14936019,550
824,6/1/2012,0,0.2396,0.4227,0.2194,0.1684,0.2178,0.1931,-0.5711,-0.1045,-0.3342,0.0156,0.149255088,550
825,6/1/2012,0,-0.0549,-0.3062,-0.0626,-0.1607,-0.1101,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.149090179,550
826,6/1/2012,0,-0.0549,-0.3062,-0.0626,-0.0148,-0.1101,0.1931,0.2793,-0.0379,0.0874,0.0156,0.149090179,550
827,6/1/2012,0,-0.0549,-0.3062,-0.0626,-0.0148,-0.1101,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.149090179,550
828,6/1/2012,0,-0.0549,-0.1342,-0.2703,-0.1607,-0.3157,0.1931,0.2793,0.3882,0.0874,0.0156,0.14888326,550
829,6/1/2012,0,0.0811,0.1188,-0.2703,0.1684,-0.1101,0.9912,0.2793,-0.0379,0.0874,-0.0368,0.148772786,550
830,6/1/2012,0,0.0811,0.1188,-0.2703,-0.1607,-0.1101,0.1931,0.2793,-0.0379,0.0874,0.0156,0.148772786,550
831,6/1/2012,0,0.0811,0.1188,-0.2703,-0.1607,-0.1101,0.9912,0.2793,-0.0379,0.0874,-0.0368,0.148772786,550
832,6/1/2012,0,0.2396,0.4227,-0.2703,0.1684,-0.3157,0.9912,0.2793,-0.1045,0.0874,-0.0368,0.148479222,550
833,6/1/2012,0,0.2396,-0.3062,-0.0626,0.1684,-0.1101,0.9912,0.2793,-0.0379,-0.1737,0.0156,0.148142852,550
834,6/1/2012,0,-0.0549,0.4227,-0.2703,-0.1607,-0.1101,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.147630155,551
835,6/1/2012,0,-0.355,-0.1342,0.2194,-0.1607,-0.3157,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.147458719,551
836,6/1/2012,0,0.0811,0.4227,0.2194,0.1684,-0.1101,-0.1869,-0.5711,-0.0379,0.0874,0.0156,0.147420793,551
837,6/1/2012,1,-0.2074,-0.4724,-0.0626,0.1684,0.115,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.147401008,551
838,6/1/2012,1,-0.2074,-0.4724,-0.0626,-0.1607,0.115,0.1931,0.2793,-0.0379,0.0874,0.0156,0.147401008,551
839,6/1/2012,0,-0.2074,-0.4724,-0.0626,-0.0148,0.115,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.147401008,551
840,6/1/2012,0,-0.0549,-0.3062,-0.2703,-0.1607,-0.1101,0.9912,0.2793,0.274,0.0874,-0.0368,0.147351974,551
841,6/1/2012,0,-0.0549,-0.3062,-0.2703,0.1684,-0.1101,0.9912,0.2793,0.274,0.0874,0.0156,0.147351974,551
842,6/1/2012,0,-0.2074,-0.3062,0.2194,-0.1607,-0.1101,0.1931,0.2793,-0.0379,-0.1737,0.0156,0.146853328,551
843,6/1/2012,0,-0.2074,-0.3062,0.2194,0.1684,-0.1101,-0.1869,0.2793,-0.0379,-0.1737,-0.0368,0.146853328,551
844,6/1/2012,0,-0.5172,-0.3062,-0.0626,0.1684,-0.1101,-0.7594,0.2793,0.3882,0.0874,-0.0368,0.146773296,551
845,6/1/2012,0,-0.0549,-0.3062,-0.2703,-0.0148,0.2178,0.1931,0.2793,-0.0379,0.0874,0.0156,0.146542292,551
846,6/1/2012,0,0.0811,-0.3062,-0.0626,-0.1607,-0.1101,-0.1869,0.2793,0.274,-0.3342,0.0156,0.145999696,551
847,6/1/2012,0,-0.2074,-0.4724,-0.2703,-0.0148,0.115,-0.4851,0.2793,0.274,0.0874,0.0156,0.145679125,551
848,6/1/2012,0,-0.2074,-0.4724,-0.2703,0.1684,0.115,0.1931,0.2793,0.274,0.0874,-0.0368,0.145679125,551
849,6/1/2012,1,1.0733,0.4227,0.2194,0.1684,0.2178,0.1931,-0.5711,-0.8081,-0.3342,0.0156,0.145489947,551
850,6/1/2012,0,0.2396,0.1188,-0.0626,-0.0148,-0.1101,0.1931,0.2793,-0.0379,-0.3342,0.0156,0.145000759,551
851,6/1/2012,1,0.2396,-0.1342,-0.2703,-0.1607,-0.1101,0.9912,0.2793,-0.0379,0.0874,-0.0368,0.144852345,551
852,6/1/2012,0,0.2396,-0.1342,-0.2703,-0.1607,-0.1101,0.9912,0.2793,-0.0379,0.0874,0.0156,0.144852345,551
853,6/1/2012,0,0.2396,-0.1342,-0.2703,-0.0148,-0.1101,0.9912,0.2793,-0.0379,0.0874,0.0156,0.144852345,551
854,6/1/2012,0,0.2396,-0.1342,-0.2703,-0.1607,-0.1101,0.9912,0.2793,-0.0379,0.0874,0.0156,0.144852345,551
855,6/1/2012,0,0.2396,-0.1342,-0.2703,-0.0148,-0.1101,0.1931,0.2793,-0.0379,0.0874,0.0156,0.144852345,551
856,6/1/2012,0,-0.0549,0.1188,-0.2703,-0.0148,0.115,0.1931,0.2793,-0.1045,0.0874,0.0156,0.144836968,551
857,6/1/2012,0,-0.0549,0.1188,-0.2703,0.1684,0.115,0.1931,0.2793,-0.1045,0.0874,-0.0368,0.144836968,551
858,6/1/2012,0,-0.5172,-0.1342,0.2194,-0.1607,0.115,-0.4851,0.2793,-0.0379,-0.1737,0.0156,0.144569514,551
859,6/1/2012,0,-0.355,-0.1342,0.2194,0.1684,0.115,-0.1869,-0.5711,0.3882,0.0874,0.0156,0.144500277,551
860,6/1/2012,1,-0.0549,-0.1342,-0.0626,-0.1607,0.115,0.1931,0.2793,-0.0379,-0.1737,0.0156,0.144215242,551
861,6/1/2012,0,0.0811,0.1188,-0.0626,0.1684,0.115,0.1931,0.2793,-0.5166,0.0874,-0.0368,0.144179995,551
862,6/1/2012,0,0.2396,-0.1342,0.2194,-0.0148,0.115,0.1931,-0.5711,0.274,-0.3342,-0.0368,0.144127667,551
863,6/1/2012,0,-0.355,-0.1342,-0.2703,-0.1607,0.115,-0.1869,0.2793,0.274,0.0874,-0.0368,0.14403296,551
864,6/1/2012,0,-0.2074,0.1188,0.2194,-0.0148,-0.1101,-0.1869,0.2793,-0.0379,-0.3342,-0.0368,0.14373397,551
865,6/1/2012,1,-0.0549,-0.4724,0.2194,-0.0148,0.115,-0.1869,-0.5711,0.274,0.0874,0.0156,0.143721612,551
866,6/1/2012,0,-0.355,0.1188,-0.2703,0.1684,-0.1101,-0.1869,0.2793,0.3882,0.0874,-0.0368,0.143673037,552
867,6/1/2012,0,0.5535,0.4227,-0.0626,-0.0148,-0.1101,0.1931,-0.5711,0.3882,-0.3342,-0.0368,0.143609627,552
868,6/1/2012,1,-0.355,0.4227,-0.0626,-0.1607,-0.1101,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.143582798,552
869,6/1/2012,1,-0.2074,0.1188,-0.0626,-0.1607,-0.1101,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.143472414,552
870,6/1/2012,0,-0.2074,0.1188,-0.0626,-0.1607,-0.1101,0.1931,0.2793,-0.0379,0.0874,0.0156,0.143472414,552
871,6/1/2012,1,-0.355,-0.3062,-0.0626,-0.0148,-0.1101,0.1931,0.2793,0.274,0.0874,0.0156,0.143310962,552
872,6/1/2012,0,-0.355,-0.3062,-0.0626,0.1684,-0.1101,0.1931,0.2793,0.274,0.0874,0.0156,0.143310962,552
873,6/1/2012,0,-0.355,-0.3062,-0.0626,-0.1607,-0.1101,0.1931,0.2793,0.274,0.0874,0.0156,0.143310962,552
874,6/1/2012,0,0.0811,0.1188,-0.0626,-0.1607,-0.1101,0.1931,0.2793,-0.0379,-0.1737,0.0156,0.143185003,552
875,6/1/2012,0,0.0811,-0.4724,-0.0626,-0.0148,-0.1101,0.9912,0.2793,-0.0379,0.0874,0.0156,0.143114517,552
876,6/1/2012,0,0.0811,-0.4724,-0.0626,-0.1607,-0.1101,0.1931,0.2793,-0.0379,0.0874,0.0156,0.143114517,552
877,6/1/2012,0,0.0811,-0.4724,-0.0626,-0.0148,-0.1101,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.143114517,552
878,6/1/2012,0,-0.0549,-0.1342,-0.2703,-0.1607,0.115,0.1931,0.2793,0.274,-0.1737,0.0156,0.142524354,552
879,6/1/2012,1,-0.355,-0.3062,-0.0626,0.1684,0.2178,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.142519773,552
880,6/1/2012,0,-0.355,-0.3062,-0.0626,-0.1607,0.2178,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.142519773,552
881,6/1/2012,0,-0.355,-0.3062,-0.0626,-0.0148,0.2178,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.142519773,552
882,6/1/2012,0,0.0811,-0.1342,0.2194,-0.1607,0.115,-0.1869,-0.5711,0.274,-0.1737,0.0156,0.142321024,552
883,6/1/2012,0,0.2396,-0.3062,-0.0626,-0.0148,-0.3157,0.9912,0.2793,-0.0379,0.0874,0.0156,0.141866552,552
884,6/1/2012,1,0.0811,-0.4724,-0.2703,-0.1607,-0.1101,0.1931,0.2793,0.274,0.0874,0.0156,0.141434402,552
885,6/1/2012,0,-0.355,0.1188,-0.0626,-0.0148,0.115,0.1931,0.2793,-0.1045,0.0874,-0.0368,0.140853534,552
886,6/1/2012,0,-0.355,-0.3062,-0.2703,-0.1607,0.2178,-0.1869,0.2793,0.274,0.0874,0.0156,0.140845492,552
887,6/1/2012,0,-0.355,-0.3062,-0.2703,-0.1607,0.2178,-0.1869,0.2793,0.274,0.0874,-0.0368,0.140845492,552
888,6/1/2012,0,-0.355,-0.3062,-0.2703,-0.0148,0.2178,-0.1869,0.2793,0.274,0.0874,-0.0368,0.140845492,552
889,6/1/2012,1,-0.355,-0.4724,0.2194,-0.0148,-0.1101,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.140727159,552
890,6/1/2012,0,-0.355,-0.4724,0.2194,-0.1607,-0.1101,-0.1869,0.2793,-0.0379,0.0874,0.0156,0.140727159,552
891,6/1/2012,0,0.0811,-0.4724,-0.2703,-0.0148,0.2178,0.9912,0.2793,-0.0379,0.0874,0.0156,0.140651873,552
892,6/1/2012,1,-0.5172,-0.1342,0.2194,-0.1607,-0.1101,-0.4851,0.2793,-0.0379,0.0874,0.0156,0.140634468,552
893,6/1/2012,0,-0.5172,-0.1342,0.2194,-0.1607,-0.1101,0.1931,0.2793,-0.0379,0.0874,0.0156,0.140634468,552
894,6/1/2012,1,-0.2074,-0.3062,0.2194,0.1684,-0.3157,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.140622642,552
895,6/1/2012,1,-0.0549,-0.1342,-0.0626,0.1684,-0.1101,0.1931,0.2793,-0.0379,0.0874,0.0156,0.140288257,552
896,6/1/2012,1,-0.0549,-0.1342,-0.0626,-0.1607,-0.1101,0.1931,0.2793,-0.0379,0.0874,-0.0368,0.140288257,552
897,6/1/2012,0,-0.0549,-0.1342,-0.0626,-0.1607,-0.1101,0.1931,0.2793,-0.0379,0.0874,0.0156,0.140288257,552
898,6/1/2012,0,0.0811,-0.3062,-0.2703,0.1684,0.2178,0.1931,0.2793,-0.1045,0.0874,0.0156,0.140181793,552
899,6/1/2012,1,0.2396,0.1188,-0.2703,-0.0148,-0.1101,0.9912,0.2793,-0.1045,0.0874,-0.0368,0.139992016,552
900,6/1/2012,0,0.2396,0.1188,-0.2703,0.1684,-0.1101,0.1931,0.2793,-0.1045,0.0874,-0.0368,0.139992016,552
901,6/1/2012,0,0.2396,0.1188,-0.2703,-0.1607,-0.1101,0.9912,0.2793,-0.1045,0.0874,0.0156,0.139992016,552
902,6/1/2012,0,-0.2074,-0.3062,0.2194,-0.0148,0.2178,-0.4851,-0.5711,0.274,0.0874,0.0156,0.139445938,553
903,6/1/2012,0,0.2396,-0.1342,-0.0626,-0.1607,-0.1101,0.9912,0.2793,-0.0379,-0.1737,0.0156,0.139387698,553
904,6/1/2012,0,0.2396,-0.1342,-0.0626,0.1684,-0.1101,0.1931,0.2793,-0.0379,-0.1737,0.0156,0.139387698,553
905,6/1/2012,0,0.2396,-0.1342,-0.0626,0.1684,-0.1101,0.9912,0.2793,-0.0379,-0.1737,0.0156,0.139387698,553
906,6/1/2012,0,-0.0549,-0.4724,-0.0626,-0.1607,0.115,0.1931,0.2793,-0.1045,0.0874,-0.0368,0.139303893,553
907,6/1/2012,0,-0.0549,-0.4724,0.2194,-0.1607,-0.1101,-0.1869,0.2793,-0.0379,-0.1737,0.0156,0.139247545,553
908,6/1/2012,0,-0.0549,-0.1342,0.2194,-0.1607,-0.1101,-0.1869,-0.5711,0.3882,0.0874,-0.0368,0.139088605,553
909,6/1/2012,0,-0.2074,-0.3062,-0.0626,-0.1607,0.115,0.1931,0.2793,-0.0379,0.0874,0.0156,0.138969367,553
910,6/1/2012,0,0.2396,-0.4724,0.2194,-0.1607,-0.1101,0.1931,-0.5711,0.274,0.0874,0.0156,0.138907909,553
911,6/1/2012,0,0.0811,-0.3062,-0.0626,-0.1607,0.115,0.9912,0.2793,-0.0379,-0.1737,0.0156,0.138689516,553
912,6/1/2012,1,-0.0549,-0.1342,-0.2703,-0.0148,-0.1101,0.9912,0.2793,0.274,0.0874,0.0156,0.138635953,553
913,6/1/2012,0,-0.0549,-0.1342,-0.2703,-0.0148,-0.1101,0.9912,0.2793,0.274,0.0874,0.0156,0.138635953,553
914,6/1/2012,0,-0.0549,-0.1342,-0.2703,-0.0148,-0.1101,0.1931,0.2793,0.274,0.0874,-0.0368,0.138635953,553
915,6/1/2012,0,-0.0549,-0.1342,-0.2703,0.1684,-0.1101,0.1931,0.2793,0.274,0.0874,-0.0368,0.138635953,553
916,6/1/2012,0,-0.0549,-0.1342,-0.2703,-0.1607,-0.1101,0.1931,0.2793,0.274,0.0874,-0.0368,0.138635953,553
917,6/1/2012,0,0.0811,-0.1342,0.2194,0.1684,-0.1101,0.1931,-0.5711,0.274,0.0874,0.0156,0.138437275,553
918,6/1/2012,1,-0.355,-0.4724,-0.0626,-0.1607,-0.1101,-0.1869,0.2793,0.3882,0.0874,-0.0368,0.138177242,553
919,6/1/2012,0,-0.2074,-0.1342,0.2194,0.1684,-0.1101,0.1931,0.2793,-0.0379,-0.1737,0.0156,0.138162023,553
920,6/1/2012,0,-0.2074,-0.1342,0.2194,0.1684,-0.1101,0.1931,0.2793,-0.0379,-0.1737,-0.0368,0.138162023,553
921,6/1/2012,0,-0.5172,0.1188,-0.0626,0.1684,0.2178,-0.1869,0.2793,-0.0379,0.0874,-0.0368,0.138096984,553
922,6/1/2012,0,-0.2074,-0.3062,0.2194,0.1684,0.115,-0.4851,-0.5711,0.3882,0.0874,-0.0368,0.137779186,553
923,6/1/2012,0,0.2396,-0.1342,-0.2703,-0.0148,-0.1101,0.1931,0.2793,0.274,-0.1737,0.0156,0.137744301,553
