var_provincia;var_sexo;var_tipocontrato;var_grupo_cnae;var_tipojornada;var_antiguedad;salario_bruto_anual_medio;factor_elev
28;mujer;Temporal;S;Tiempo parcial;Menos de dos años;6673.149869;2699.66
29;hombre;Indefinido;B;Tiempo completo;De cinco a diez años;20007.8831;58.92
29;hombre;Indefinido;B;Tiempo completo;Más de diez años;29520.30367;215.2
29;hombre;Indefinido;C;Tiempo completo;De cinco a diez años;20884.52864;1038.88
29;hombre;Indefinido;C;Tiempo completo;De dos a cinco años;19198.80524;815.31
29;hombre;Indefinido;C;Tiempo completo;Más de diez años;21581.00458;3583.45
29;hombre;Indefinido;C;Tiempo completo;Menos de dos años;19781.45698;1267.28
29;hombre;Indefinido;C;Tiempo parcial;De cinco a diez años;13394.4131;113.38
29;hombre;Indefinido;C;Tiempo parcial;De dos a cinco años;9157.551294;443.91
29;hombre;Indefinido;C;Tiempo parcial;Más de diez años;14341.1697;175.66
29;hombre;Indefinido;C;Tiempo parcial;Menos de dos años;8386.889111;433.01
29;hombre;Indefinido;D;Tiempo completo;De dos a cinco años;44487.8;48.66
29;hombre;Indefinido;D;Tiempo completo;Más de diez años;62108.60086;708.28
29;hombre;Indefinido;E;Tiempo completo;De cinco a diez años;27857.16124;515.74
29;hombre;Indefinido;E;Tiempo completo;De dos a cinco años;32240.79887;343.76
29;hombre;Indefinido;E;Tiempo completo;Más de diez años;36617.64123;1896.96
29;hombre;Indefinido;E;Tiempo completo;Menos de dos años;21900.79339;175.94
29;hombre;Indefinido;E;Tiempo parcial;De cinco a diez años;2532.4;33.12
29;hombre;Indefinido;E;Tiempo parcial;De dos a cinco años;9830.16;12.37
29;hombre;Indefinido;E;Tiempo parcial;Menos de dos años;5609.874917;33.12
29;hombre;Indefinido;F;Tiempo completo;De cinco a diez años;21136.59797;2324.2
29;hombre;Indefinido;F;Tiempo completo;De dos a cinco años;22431.55795;1159.81
29;hombre;Indefinido;F;Tiempo completo;Más de diez años;42089.69697;2432.89
29;hombre;Indefinido;F;Tiempo completo;Menos de dos años;19165.02361;1159.56
29;hombre;Indefinido;F;Tiempo parcial;De cinco a diez años;10748.50667;33.33
29;hombre;Indefinido;F;Tiempo parcial;De dos a cinco años;8532;83.19
29;hombre;Indefinido;F;Tiempo parcial;Menos de dos años;12159;198.04
29;hombre;Indefinido;G;Tiempo completo;De cinco a diez años;23986.94384;4803.7
29;hombre;Indefinido;G;Tiempo completo;De dos a cinco años;19725.42046;1545.57
29;hombre;Indefinido;G;Tiempo completo;Más de diez años;22860.15218;7570.57
29;hombre;Indefinido;G;Tiempo completo;Menos de dos años;21800.10169;6584.78
29;hombre;Indefinido;G;Tiempo parcial;De cinco a diez años;11178.00748;177.72
29;hombre;Indefinido;G;Tiempo parcial;De dos a cinco años;7554.808777;612.9
29;hombre;Indefinido;G;Tiempo parcial;Más de diez años;17922.72261;55.92
29;hombre;Indefinido;G;Tiempo parcial;Menos de dos años;12775.08885;403.62
29;hombre;Indefinido;H;Tiempo completo;De cinco a diez años;21538.75629;1191.08
29;hombre;Indefinido;H;Tiempo completo;De dos a cinco años;24874.95912;445.89
29;hombre;Indefinido;H;Tiempo completo;Más de diez años;35751.58606;2789.98
29;hombre;Indefinido;H;Tiempo completo;Menos de dos años;21967.96657;1552.26
29;hombre;Indefinido;H;Tiempo parcial;De cinco a diez años;21356.15;202.39
29;hombre;Indefinido;H;Tiempo parcial;De dos a cinco años;9073.488643;71.18
29;hombre;Indefinido;H;Tiempo parcial;Más de diez años;11855.66;4.86
29;hombre;Indefinido;H;Tiempo parcial;Menos de dos años;10815.09667;184.16
29;hombre;Indefinido;I;Tiempo completo;De cinco a diez años;18931.51676;1945.26
29;hombre;Indefinido;I;Tiempo completo;De dos a cinco años;32257.72838;970.77
29;hombre;Indefinido;I;Tiempo completo;Más de diez años;26546.90774;4111.08
29;hombre;Indefinido;I;Tiempo completo;Menos de dos años;23531.67083;1109.11
29;hombre;Indefinido;I;Tiempo parcial;De cinco a diez años;11592.68123;701.65
29;hombre;Indefinido;I;Tiempo parcial;De dos a cinco años;8090.497717;686.98
29;hombre;Indefinido;I;Tiempo parcial;Más de diez años;21815.27243;661.18
29;hombre;Indefinido;I;Tiempo parcial;Menos de dos años;20670.55299;1605.62
29;hombre;Indefinido;J;Tiempo completo;De cinco a diez años;24846.19162;1019.43
29;hombre;Indefinido;J;Tiempo completo;De dos a cinco años;31115.90966;312.25
29;hombre;Indefinido;J;Tiempo completo;Más de diez años;35719.75801;1767.73
29;hombre;Indefinido;J;Tiempo completo;Menos de dos años;28962.85564;906.76
29;hombre;Indefinido;J;Tiempo parcial;De cinco a diez años;13182.32;30.6
29;hombre;Indefinido;J;Tiempo parcial;Más de diez años;13181.79;30.6
29;hombre;Indefinido;J;Tiempo parcial;Menos de dos años;8451.792519;31.3
29;hombre;Indefinido;K;Tiempo completo;De cinco a diez años;31352.11231;588.05
29;hombre;Indefinido;K;Tiempo completo;De dos a cinco años;35827.2803;270.1
29;hombre;Indefinido;K;Tiempo completo;Más de diez años;53300.57373;2564.08
29;hombre;Indefinido;K;Tiempo parcial;De cinco a diez años;37373.39;10.8
29;hombre;Indefinido;K;Tiempo parcial;Más de diez años;20796.22;10.8
29;hombre;Indefinido;K;Tiempo parcial;Menos de dos años;10249.84;43.94
29;hombre;Indefinido;L;Tiempo completo;De cinco a diez años;26711.93626;176.35
29;hombre;Indefinido;L;Tiempo completo;De dos a cinco años;49449.44629;56.6
29;hombre;Indefinido;L;Tiempo completo;Más de diez años;25988.37334;527.48
29;hombre;Indefinido;L;Tiempo completo;Menos de dos años;25778.51679;295.77
29;hombre;Indefinido;L;Tiempo parcial;Menos de dos años;3195.541489;92.76
29;hombre;Indefinido;M;Tiempo completo;De cinco a diez años;32704.58612;1250.4
29;hombre;Indefinido;M;Tiempo completo;De dos a cinco años;21703.80588;684.93
29;hombre;Indefinido;M;Tiempo completo;Más de diez años;36735.45531;813.91
29;hombre;Indefinido;M;Tiempo completo;Menos de dos años;19067.40289;1326.74
29;hombre;Indefinido;M;Tiempo parcial;De cinco a diez años;9279.5;4.43
29;hombre;Indefinido;M;Tiempo parcial;De dos a cinco años;17903.83252;139.06
29;hombre;Indefinido;M;Tiempo parcial;Más de diez años;18012.41172;141.21
29;hombre;Indefinido;M;Tiempo parcial;Menos de dos años;6702.427785;112.12
29;hombre;Indefinido;N;Tiempo completo;De cinco a diez años;22202.43587;1549.59
29;hombre;Indefinido;N;Tiempo completo;De dos a cinco años;17613.35534;1103.07
29;hombre;Indefinido;N;Tiempo completo;Más de diez años;29496.14742;2289.63
29;hombre;Indefinido;N;Tiempo completo;Menos de dos años;17189.33262;2562.89
29;hombre;Indefinido;N;Tiempo parcial;De cinco a diez años;11168.03202;502.89
29;hombre;Indefinido;N;Tiempo parcial;De dos a cinco años;18246.95082;188.18
29;hombre;Indefinido;N;Tiempo parcial;Menos de dos años;10300.36117;253.5
29;hombre;Indefinido;O;Tiempo completo;De cinco a diez años;27352.95191;2699.06
29;hombre;Indefinido;O;Tiempo completo;De dos a cinco años;27519.23956;771.83
29;hombre;Indefinido;O;Tiempo completo;Más de diez años;31674.29344;14083.88
29;hombre;Indefinido;O;Tiempo completo;Menos de dos años;64045.88;87.17
29;hombre;Indefinido;P;Tiempo completo;De cinco a diez años;32516.15147;829.86
29;hombre;Indefinido;P;Tiempo completo;De dos a cinco años;27055.32;245.45
29;hombre;Indefinido;P;Tiempo completo;Más de diez años;30472.39682;1276.86
29;hombre;Indefinido;Q;Tiempo completo;De cinco a diez años;27945.00707;792.91
29;hombre;Indefinido;Q;Tiempo completo;De dos a cinco años;30232.66582;333.02
29;hombre;Indefinido;Q;Tiempo completo;Más de diez años;44513.64862;3636.72
29;hombre;Indefinido;Q;Tiempo completo;Menos de dos años;19026.53;71.6
29;hombre;Indefinido;Q;Tiempo parcial;De dos a cinco años;21865.96993;490.49
29;hombre;Indefinido;Q;Tiempo parcial;Más de diez años;32747.645;1503.92
29;hombre;Indefinido;Q;Tiempo parcial;Menos de dos años;3574.719675;48.72
29;hombre;Indefinido;R;Tiempo completo;De cinco a diez años;21760.01463;610.8
29;hombre;Indefinido;R;Tiempo completo;De dos a cinco años;37972.35789;359.67
29;hombre;Indefinido;R;Tiempo completo;Más de diez años;29683.89188;1400.92
29;hombre;Indefinido;R;Tiempo completo;Menos de dos años;33758.11465;754.34
29;hombre;Indefinido;R;Tiempo parcial;De cinco a diez años;17443.65834;17.31
29;hombre;Indefinido;R;Tiempo parcial;De dos a cinco años;7872.813752;165.65
29;hombre;Indefinido;R;Tiempo parcial;Más de diez años;43152.74;12.96
29;hombre;Indefinido;R;Tiempo parcial;Menos de dos años;9004.660268;348.26
29;hombre;Indefinido;S;Tiempo completo;De cinco a diez años;28214.50193;569.57
29;hombre;Indefinido;S;Tiempo completo;De dos a cinco años;21623.32823;67.18
29;hombre;Indefinido;S;Tiempo completo;Más de diez años;20281.8321;312.07
29;hombre;Indefinido;S;Tiempo completo;Menos de dos años;19782.42639;541.78
29;hombre;Indefinido;S;Tiempo parcial;De cinco a diez años;15220.54738;108.4
29;hombre;Indefinido;S;Tiempo parcial;De dos a cinco años;3403.027066;17.26
29;hombre;Indefinido;S;Tiempo parcial;Más de diez años;16989.24;72.85
29;hombre;Indefinido;S;Tiempo parcial;Menos de dos años;8162.216177;100.12
29;hombre;Temporal;B;Tiempo completo;Menos de dos años;14873.89107;15
29;hombre;Temporal;C;Tiempo completo;De cinco a diez años;15542.745;51.44
29;hombre;Temporal;C;Tiempo completo;De dos a cinco años;20139.06548;54.45
29;hombre;Temporal;C;Tiempo completo;Menos de dos años;17098.33069;2093.86
29;hombre;Temporal;C;Tiempo parcial;Más de diez años;6253.01;38.63
29;hombre;Temporal;C;Tiempo parcial;Menos de dos años;4108.042215;460.62
29;hombre;Temporal;E;Tiempo completo;De dos a cinco años;29666.80573;75.68
29;hombre;Temporal;E;Tiempo completo;Más de diez años;39176.45;35.86
29;hombre;Temporal;E;Tiempo completo;Menos de dos años;24857.5169;145.96
29;hombre;Temporal;E;Tiempo parcial;De cinco a diez años;7913.22;12.37
29;hombre;Temporal;E;Tiempo parcial;De dos a cinco años;7605.04;12.37
29;hombre;Temporal;E;Tiempo parcial;Más de diez años;3156.38;17.99
29;hombre;Temporal;E;Tiempo parcial;Menos de dos años;10542.07286;180.81
29;hombre;Temporal;F;Tiempo completo;De cinco a diez años;19002.21599;220.6
29;hombre;Temporal;F;Tiempo completo;De dos a cinco años;19898.26061;424.92
29;hombre;Temporal;F;Tiempo completo;Menos de dos años;19014.43162;6071.36
29;hombre;Temporal;F;Tiempo parcial;De dos a cinco años;1244.58;1.74
29;hombre;Temporal;F;Tiempo parcial;Menos de dos años;9815.735522;997.67
29;hombre;Temporal;G;Tiempo completo;De cinco a diez años;16323.66444;46.45
29;hombre;Temporal;G;Tiempo completo;De dos a cinco años;10656.97211;156.87
29;hombre;Temporal;G;Tiempo completo;Menos de dos años;17129.37156;3577.05
29;hombre;Temporal;G;Tiempo parcial;Más de diez años;3993.42;156.87
29;hombre;Temporal;G;Tiempo parcial;Menos de dos años;8533.271347;2575.71
29;hombre;Temporal;H;Tiempo completo;De cinco a diez años;15673.96;86.04
29;hombre;Temporal;H;Tiempo completo;De dos a cinco años;16951.90984;207.13
29;hombre;Temporal;H;Tiempo completo;Más de diez años;23380.38577;35.05
29;hombre;Temporal;H;Tiempo completo;Menos de dos años;19771.8954;1524.04
29;hombre;Temporal;H;Tiempo parcial;De dos a cinco años;4199.9;86.04
29;hombre;Temporal;H;Tiempo parcial;Más de diez años;8347.867609;107.12
29;hombre;Temporal;H;Tiempo parcial;Menos de dos años;1242.12;115.75
29;hombre;Temporal;I;Tiempo completo;De dos a cinco años;19331.00731;16
29;hombre;Temporal;I;Tiempo completo;Más de diez años;29688.31;16
29;hombre;Temporal;I;Tiempo completo;Menos de dos años;23826.32606;1568.53
29;hombre;Temporal;I;Tiempo parcial;Más de diez años;15643.59192;348.32
29;hombre;Temporal;I;Tiempo parcial;Menos de dos años;9281.096284;3200.96
29;hombre;Temporal;J;Tiempo completo;De cinco a diez años;37315.87;17.66
29;hombre;Temporal;J;Tiempo completo;De dos a cinco años;13186.66667;23.07
29;hombre;Temporal;J;Tiempo completo;Más de diez años;17994.46;17.66
29;hombre;Temporal;J;Tiempo completo;Menos de dos años;14162.28436;332.2
29;hombre;Temporal;J;Tiempo parcial;De cinco a diez años;6218.28;45.51
29;hombre;Temporal;K;Tiempo completo;De dos a cinco años;25145.25;45.92
29;hombre;Temporal;K;Tiempo completo;Menos de dos años;22231.48037;10.8
29;hombre;Temporal;L;Tiempo completo;Menos de dos años;11989.15711;116.68
29;hombre;Temporal;M;Tiempo completo;De cinco a diez años;24424.17161;105.65
29;hombre;Temporal;M;Tiempo completo;De dos a cinco años;22619.02168;169.91
29;hombre;Temporal;M;Tiempo completo;Más de diez años;16722.6;16.25
29;hombre;Temporal;M;Tiempo completo;Menos de dos años;16489.84166;881.89
29;hombre;Temporal;M;Tiempo parcial;Menos de dos años;7726.786052;314.21
29;hombre;Temporal;N;Tiempo completo;De cinco a diez años;18206.01872;83.41
29;hombre;Temporal;N;Tiempo completo;De dos a cinco años;13951.18461;192.06
29;hombre;Temporal;N;Tiempo completo;Menos de dos años;15638.7894;1420.84
29;hombre;Temporal;N;Tiempo parcial;De cinco a diez años;15014.81873;49.94
29;hombre;Temporal;N;Tiempo parcial;De dos a cinco años;9214.31;77.48
29;hombre;Temporal;N;Tiempo parcial;Más de diez años;12043.39522;67.77
29;hombre;Temporal;N;Tiempo parcial;Menos de dos años;6274.928835;1674.56
29;hombre;Temporal;O;Tiempo completo;De cinco a diez años;14441.142;428.2
29;hombre;Temporal;O;Tiempo completo;De dos a cinco años;33021.33094;92.54
29;hombre;Temporal;O;Tiempo completo;Más de diez años;28608.76038;309.63
29;hombre;Temporal;O;Tiempo completo;Menos de dos años;21138.36936;1893.6
29;hombre;Temporal;O;Tiempo parcial;Menos de dos años;22853.89546;220.84
29;hombre;Temporal;P;Tiempo completo;De cinco a diez años;33768.91;93.51
29;hombre;Temporal;P;Tiempo completo;De dos a cinco años;22020;93.51
29;hombre;Temporal;P;Tiempo completo;Menos de dos años;26224.87962;1502.81
29;hombre;Temporal;P;Tiempo parcial;De cinco a diez años;7666.52;280.53
29;hombre;Temporal;P;Tiempo parcial;De dos a cinco años;9394.68;93.51
29;hombre;Temporal;P;Tiempo parcial;Menos de dos años;7609.868446;757.3
29;hombre;Temporal;Q;Tiempo completo;De cinco a diez años;34606.55;751.96
29;hombre;Temporal;Q;Tiempo completo;De dos a cinco años;46838.20134;1503.92
29;hombre;Temporal;Q;Tiempo completo;Menos de dos años;33686.66938;88.96
29;hombre;Temporal;Q;Tiempo parcial;De dos a cinco años;16748.02;150.83
29;hombre;Temporal;Q;Tiempo parcial;Más de diez años;4399.54;130.31
29;hombre;Temporal;Q;Tiempo parcial;Menos de dos años;10749.20054;726.77
29;hombre;Temporal;R;Tiempo completo;De cinco a diez años;20071.47;51.43
29;hombre;Temporal;R;Tiempo completo;Menos de dos años;14290.0458;182.26
29;hombre;Temporal;R;Tiempo parcial;Más de diez años;14507.54;10.56
29;hombre;Temporal;R;Tiempo parcial;Menos de dos años;8861.685768;847.7
29;hombre;Temporal;S;Tiempo completo;De dos a cinco años;26604.77667;68.16
29;hombre;Temporal;S;Tiempo completo;Menos de dos años;18901.91848;106.13
29;hombre;Temporal;S;Tiempo parcial;De dos a cinco años;6297.48;35.55
29;hombre;Temporal;S;Tiempo parcial;Más de diez años;5628.28;49.92
29;hombre;Temporal;S;Tiempo parcial;Menos de dos años;7914.180362;65.6
29;mujer;Indefinido;B;Tiempo completo;Más de diez años;15918.24;36.08
29;mujer;Indefinido;C;Tiempo completo;De cinco a diez años;16204.95066;946.04
29;mujer;Indefinido;C;Tiempo completo;De dos a cinco años;24928.74419;458.89
29;mujer;Indefinido;C;Tiempo completo;Más de diez años;29076.51313;480.92
29;mujer;Indefinido;C;Tiempo completo;Menos de dos años;19619.06865;752.82
29;mujer;Indefinido;C;Tiempo parcial;De cinco a diez años;6223.56;81.74
29;mujer;Indefinido;C;Tiempo parcial;De dos a cinco años;10431.10245;119.53
29;mujer;Indefinido;C;Tiempo parcial;Más de diez años;14839.35703;107.23
29;mujer;Indefinido;C;Tiempo parcial;Menos de dos años;6561.290475;258.17
29;mujer;Indefinido;E;Tiempo completo;De cinco a diez años;25298.30783;172.66
29;mujer;Indefinido;E;Tiempo completo;De dos a cinco años;26422.08945;55.57
29;mujer;Indefinido;E;Tiempo completo;Más de diez años;35914.56144;197.79
29;mujer;Indefinido;E;Tiempo completo;Menos de dos años;19610.44323;76
29;mujer;Indefinido;E;Tiempo parcial;De cinco a diez años;11507.42647;91.42
29;mujer;Indefinido;E;Tiempo parcial;De dos a cinco años;12809.41;36.12
29;mujer;Indefinido;E;Tiempo parcial;Más de diez años;19212.49899;54.04
29;mujer;Indefinido;E;Tiempo parcial;Menos de dos años;5912.220085;12.37
29;mujer;Indefinido;F;Tiempo completo;De cinco a diez años;19080.31362;815.37
29;mujer;Indefinido;F;Tiempo completo;De dos a cinco años;22599.40041;229.23
29;mujer;Indefinido;F;Tiempo completo;Más de diez años;29014.11589;742.91
29;mujer;Indefinido;F;Tiempo parcial;De cinco a diez años;14817.30102;142.15
29;mujer;Indefinido;F;Tiempo parcial;De dos a cinco años;9304.77;169.73
29;mujer;Indefinido;G;Tiempo completo;De cinco a diez años;19282.32505;7726.8
29;mujer;Indefinido;G;Tiempo completo;De dos a cinco años;22417.46343;1751.72
29;mujer;Indefinido;G;Tiempo completo;Más de diez años;22891.94351;4014.74
29;mujer;Indefinido;G;Tiempo completo;Menos de dos años;14184.93409;1671.58
29;mujer;Indefinido;G;Tiempo parcial;De cinco a diez años;9749.381828;3280.01
29;mujer;Indefinido;G;Tiempo parcial;De dos a cinco años;10702.16746;113.8
29;mujer;Indefinido;G;Tiempo parcial;Más de diez años;15475.76172;3244.79
29;mujer;Indefinido;G;Tiempo parcial;Menos de dos años;7494.909798;1064.8
29;mujer;Indefinido;H;Tiempo completo;De cinco a diez años;26017.31862;412.54
29;mujer;Indefinido;H;Tiempo completo;De dos a cinco años;19931.89696;72.25
29;mujer;Indefinido;H;Tiempo completo;Más de diez años;29173.87371;548.77
29;mujer;Indefinido;H;Tiempo completo;Menos de dos años;11266.08;4.86
29;mujer;Indefinido;H;Tiempo parcial;De cinco a diez años;7484.84205;47.71
29;mujer;Indefinido;H;Tiempo parcial;De dos a cinco años;14439.08791;29.95
29;mujer;Indefinido;H;Tiempo parcial;Más de diez años;14946.90717;20.31
29;mujer;Indefinido;H;Tiempo parcial;Menos de dos años;14881.63789;170.46
29;mujer;Indefinido;I;Tiempo completo;De cinco a diez años;27595.59491;605.38
29;mujer;Indefinido;I;Tiempo completo;De dos a cinco años;18833.6101;562.01
29;mujer;Indefinido;I;Tiempo completo;Más de diez años;21127.35777;2080.49
29;mujer;Indefinido;I;Tiempo completo;Menos de dos años;25376.61338;570.24
29;mujer;Indefinido;I;Tiempo parcial;De cinco a diez años;13627.10142;712.8
29;mujer;Indefinido;I;Tiempo parcial;De dos a cinco años;15258.75665;270.27
29;mujer;Indefinido;I;Tiempo parcial;Más de diez años;12598.43294;1383.12
29;mujer;Indefinido;I;Tiempo parcial;Menos de dos años;5353.631515;426.05
29;mujer;Indefinido;J;Tiempo completo;De cinco a diez años;29460.6498;462.8
29;mujer;Indefinido;J;Tiempo completo;De dos a cinco años;23022.71109;263.05
29;mujer;Indefinido;J;Tiempo completo;Más de diez años;35891.49012;513.44
29;mujer;Indefinido;J;Tiempo completo;Menos de dos años;19771.92766;196.3
29;mujer;Indefinido;J;Tiempo parcial;De cinco a diez años;13236.23992;129.82
29;mujer;Indefinido;J;Tiempo parcial;Menos de dos años;9093.083498;8.9
29;mujer;Indefinido;K;Tiempo completo;De cinco a diez años;25836.46951;592.7
29;mujer;Indefinido;K;Tiempo completo;De dos a cinco años;25618.16553;369.42
29;mujer;Indefinido;K;Tiempo completo;Más de diez años;40255.40022;1504.71
29;mujer;Indefinido;K;Tiempo completo;Menos de dos años;33682.52038;242.34
29;mujer;Indefinido;K;Tiempo parcial;De cinco a diez años;13399.80274;150.37
